,AUC_Mean,AUC_Std,MSE_Mean,MSE_Std,Time_Mean,Time_Std
TabPFN,0.9610055999999999,0.005157916362253272,0.10598000000000002,0.009161855707224385,7.796571981906891,1.0531649424197962
CatBoost,0.94583112,0.007425133137230601,0.1285,0.011033131921625881,10.841890478134156,1.7301740769898044
XGBoost,0.94137484,0.00865525061996474,0.13663000000000003,0.013645259250010606,3.863699676990509,0.7227461880563165
RandomForest,0.94038146,0.009598412468132424,0.1402,0.01471189994528239,4.73444821357727,0.8815176335941701
SLR,0.9385283999999998,0.00886154905645734,0.11967,0.01258257127935304,125.30410273551941,7.405356799524701
L-SLR,0.9099604799999998,0.011905981424880528,0.14817999999999998,0.01225265685473971,0.7609276556968689,0.4555972606331696
