,AUC_Mean,AUC_Std,MSE_Mean,MSE_Std,Time_Mean,Time_Std
TabPFN,0.9219675625000001,0.010081682131741147,0.10571000000000001,0.009433233803950796,1.8171963719185442,0.049079588766912936
L-SLR,0.9163616250000001,0.012689315757385232,0.11040000000000001,0.013261975720080322,0.038155413293279705,0.002716945886364098
CatBoost,0.9037293124999998,0.012233657967334166,0.12471,0.009444887505947332,3.080251112319529,0.425288080179092
RandomForest,0.89759940625,0.014554696156700327,0.14986,0.018918255733550063,2.1134844529326076,0.27582257189733606
XGBoost,0.8910297187499999,0.014629693854766044,0.13028000000000003,0.010419289803052796,0.9850027646869421,0.09788723206806373
SLR,0.8674400000000001,0.02933237965276171,0.13278,0.014220112517135718,0.17829284364008344,0.033265532435606975
