,AUC_Mean,AUC_Std,MSE_Mean,MSE_Std,Time_Mean,Time_Std
TabPFN,0.9097794374999998,0.013538476860386417,0.11625999999999999,0.010475323384029726,1.123018962687347,0.07881002955601434
L-SLR,0.9008698124999996,0.017945597781363228,0.12089000000000003,0.01422455271704527,0.05083740638801828,0.09741853790713184
RandomForest,0.87895725,0.016620763968555635,0.15944,0.01540020779080594,1.512052251867717,0.17826803902396182
CatBoost,0.8785631250000001,0.017033318968366823,0.14128,0.011092411820699768,2.3569665233942216,0.3441207494103716
XGBoost,0.86212253125,0.018772682037416225,0.14822999999999997,0.011639463046034382,0.5501368794578593,0.12863202444815397
SLR,0.7779729375,0.04757095166617735,0.16330000000000003,0.025816467612746714,0.06239006581483409,0.0049439240678729075
