,AUC_Mean,AUC_Std,MSE_Mean,MSE_Std,Time_Mean,Time_Std
TabPFN,0.92522182,0.008647072004302953,0.1531,0.012608330579422478,6.914876093864441,0.995192399361677
L-SLR,0.92044324,0.00966093833446835,0.15761999999999998,0.012875387372813296,0.11016944408416748,0.02039024609782276
SLR,0.91574024,0.010114460140926962,0.16283999999999998,0.012484165971341457,17.783348035812377,1.1792478531512582
CatBoost,0.9075661199999999,0.010253684800382731,0.17367000000000005,0.01391046728187087,7.332023017406463,1.337556332837125
RandomForest,0.9050220999999999,0.011926928913597175,0.17721,0.014084952964067718,4.139904277324677,0.7830798116186416
XGBoost,0.89716592,0.011205832159799648,0.18456999999999998,0.014786652765247446,2.4358125281333924,0.5504648625193878
